transaction_id,ride_id,purchase_amount_usd,charge_status,transaction_ts
10064437,3110949,10.43,Approved,2021-08-26 19:37:00
10064438,3110952,21.69,Approved,2021-10-28 12:41:00
10064439,3110953,21.45,Approved,2021-10-29 17:52:00
10064440,3110957,20.83,Approved,2021-03-18 18:32:00
10064441,3110958,21.74,Approved,2022-01-23 18:03:00
10064442,3110962,23.94,Approved,2021-11-29 09:36:00
10064443,3110963,28.6,Approved,2021-03-25 09:13:00
10064444,3110965,19.06,Approved,2021-12-06 10:09:00
10064445,3110966,22.74,Approved,2022-02-02 13:09:00
10064446,3110968,22.94,Approved,2021-07-27 15:02:00
10064447,3110969,11.63,Approved,2021-04-25 20:36:00
10064448,3110970,13.1,Approved,2021-09-13 19:09:00
10064449,3110973,13.07,Approved,2022-01-13 20:20:00
10064450,3110974,21.51,Approved,2021-10-29 09:05:00
10064451,3110975,10.06,Approved,2022-01-21 18:50:00
10064452,3110978,24.3,Approved,2021-12-01 09:11:00
10064453,3110979,29.13,Approved,2021-08-05 10:22:00
10064454,3110980,17.81,Approved,2021-09-22 10:25:00
10064455,3110982,16.83,Approved,2021-12-04 18:28:00
10064456,3110985,11.48,Approved,2021-03-02 19:59:00
10064457,3110986,15.25,Approved,2021-08-15 18:35:00
10064458,3110991,25.6,Approved,2021-11-24 17:12:00
10064459,3110992,13.91,Approved,2021-11-22 10:04:00
10064460,3110993,20.26,Approved,2021-10-20 18:12:00
10064461,3110995,19.65,Approved,2021-12-21 19:06:00
10064462,3111000,15.28,Approved,2021-08-07 20:41:00
10064463,3111001,22.88,Approved,2021-09-15 18:53:00
10064464,3111002,13.27,Approved,2021-06-29 19:47:00
10064465,3111003,14.98,Approved,2021-11-04 20:00:00
10064466,3111006,17.54,Approved,2021-09-04 07:41:00
10064467,3111007,17.75,Approved,2021-04-15 20:24:00
10064468,3111008,29.34,Approved,2021-07-11 17:26:00
10064469,3111009,22.7,Approved,2021-07-03 09:37:00
10064470,3111010,13.35,Approved,2021-03-31 10:22:00
10064471,3111011,12.69,Approved,2021-06-03 19:53:00
10064472,3111013,24.76,Approved,2021-03-18 19:24:00
10064473,3111014,11.91,Approved,2021-05-21 10:16:00
10064474,3111016,13.79,Approved,2021-12-06 19:44:00
10064475,3111017,19.28,Approved,2021-05-13 17:30:00
10064476,3111018,24.25,Approved,2021-09-08 19:40:00
10064477,3111019,17.41,Approved,2021-07-21 18:30:00
10064478,3111020,20.54,Approved,2021-08-19 08:39:00
10064479,3111021,11.06,Approved,2021-12-18 21:37:00
10064480,3111024,28.25,Approved,2021-10-21 19:00:00
10064481,3111026,10.24,Approved,2021-04-10 18:33:00
10064482,3111028,25.67,Approved,2022-01-16 09:28:00
10064483,3111031,21.88,Approved,2021-08-24 08:32:00
10064484,3111032,24.06,Approved,2021-05-31 21:17:00
10064485,3111034,23.33,Approved,2021-09-15 20:47:00
10064486,3111035,18.82,Approved,2021-07-17 17:46:00
10064487,3111036,16.16,Approved,2022-01-27 18:06:00
10064488,3111037,10.03,Approved,2021-09-14 11:20:00
10064489,3111039,24.15,Decline,2022-01-01 09:23:00
10064490,3111040,19.29,Approved,2021-10-05 10:23:00
10064491,3111041,19.81,Approved,2021-06-27 19:34:00
10064492,3111042,11.93,Approved,2022-01-19 10:08:00
10064493,3111043,23.74,Approved,2021-04-13 09:54:00
10064494,3111044,16.83,Approved,2021-12-29 09:10:00
10064495,3111046,22.47,Approved,2022-01-21 19:33:00
10064496,3111049,21.37,Approved,2021-12-31 21:25:00
10064497,3111051,29.17,Approved,2021-12-05 18:58:00
10064498,3111054,20.7,Approved,2021-12-12 17:25:00
10064499,3111055,26.13,Approved,2021-07-31 17:12:00
10064500,3111056,17.82,Approved,2021-06-21 10:12:00
10064501,3111061,21.98,Decline,2022-01-06 16:35:00
10064502,3111063,26.46,Approved,2021-09-09 17:27:00
10064503,3111064,20.94,Approved,2021-12-15 17:23:00
10064504,3111065,14.04,Approved,2021-09-14 17:28:00
10064505,3111068,27.75,Approved,2021-09-04 10:17:00
10064506,3111069,25.54,Approved,2021-11-23 10:52:00
10064507,3111071,18.97,Approved,2021-10-10 18:25:00
10064508,3111072,10.35,Approved,2022-01-06 18:12:00
10064509,3111073,21.15,Approved,2021-09-23 09:38:00
10064510,3111075,12.24,Approved,2021-04-26 18:13:00
10064511,3111076,25.53,Approved,2022-01-20 13:03:00
10064512,3111078,25.54,Approved,2022-01-17 19:25:00
10064513,3111080,27.58,Approved,2021-08-18 17:42:00
10064514,3111081,10.48,Approved,2021-03-25 09:37:00
10064515,3111084,22.39,Approved,2021-09-03 11:26:00
10064516,3111086,20.22,Approved,2021-12-29 19:03:00
10064517,3111087,18.3,Approved,2021-12-14 10:14:00
10064518,3111091,16.94,Approved,2022-01-21 18:56:00
10064519,3111094,27.46,Approved,2021-12-06 16:49:00
10064520,3111095,27.86,Approved,2021-07-24 20:31:00
10064521,3111096,13.04,Approved,2021-09-08 18:44:00
10064522,3111097,17.6,Approved,2021-04-01 17:30:00
10064523,3111098,29.59,Approved,2022-01-06 17:36:00
10064524,3111099,29.14,Approved,2021-09-13 10:50:00
10064525,3111100,10.46,Approved,2021-09-07 19:09:00
10064526,3111101,23.6,Approved,2021-06-01 21:01:00
10064527,3111103,14.01,Approved,2022-01-25 18:42:00
10064528,3111104,18.29,Approved,2021-10-08 10:37:00
10064529,3111111,28.37,Approved,2021-08-13 18:15:00
10064530,3111112,17.1,Approved,2022-01-08 10:16:00
10064531,3111113,27.01,Approved,2021-09-30 18:43:00
10064532,3111115,18.64,Approved,2021-12-27 17:26:00
10064533,3111118,19.79,Approved,2021-10-26 10:49:00
10064534,3111119,27.71,Approved,2021-09-01 19:24:00
10064535,3111120,19.58,Approved,2021-03-28 21:22:00
10064536,3111121,26.96,Approved,2021-11-23 10:31:00
10064537,3111122,28.57,Approved,2021-11-16 19:59:00
10064538,3111123,28.83,Approved,2021-07-14 18:09:00
10064539,3111129,22.37,Approved,2022-01-19 14:12:00
10064540,3111130,25.45,Approved,2021-12-18 20:38:00
10064541,3111132,28.93,Approved,2021-11-24 11:08:00
10064542,3111135,15,Approved,2022-01-03 14:32:00
10064543,3111137,15.16,Approved,2021-08-27 20:42:00
10064544,3111139,16.18,Approved,2021-12-15 10:10:00
10064545,3111141,24.21,Approved,2022-01-12 16:06:00
10064546,3111143,18.68,Approved,2021-10-30 10:16:00
10064547,3111144,11.46,Decline,2021-12-12 20:14:00
10064548,3111145,18.95,Approved,2021-12-03 09:06:00
10064549,3111146,28.11,Approved,2021-12-31 17:05:00
10064550,3111147,24.98,Approved,2021-12-20 18:59:00
10064551,3111149,29.15,Decline,2021-08-26 09:27:00
10064552,3111150,13.3,Approved,2021-11-22 10:38:00
10064553,3111151,27.13,Approved,2021-12-01 20:10:00
10064554,3111158,26.76,Approved,2021-07-12 12:46:00
10064555,3111159,28.47,Decline,2021-06-23 09:03:00
10064556,3111163,25.64,Approved,2021-11-26 10:23:00
10064557,3111165,19.35,Approved,2021-12-08 18:49:00
10064558,3111166,25.19,Decline,2021-09-03 18:25:00
10064559,3111167,24.89,Approved,2021-08-17 19:18:00
10064560,3111168,14.01,Approved,2021-10-31 18:47:00
10064561,3111169,19.22,Approved,2021-10-15 18:23:00
10064562,3111170,29.76,Approved,2021-10-27 16:41:00
10064563,3111172,20.92,Approved,2021-12-31 09:58:00
10064564,3111173,17.94,Approved,2021-07-27 10:12:00
10064566,3111175,11.56,Approved,2021-10-20 19:41:00
10064567,3111176,28.39,Approved,2021-09-02 18:32:00
10064568,3111177,17.61,Approved,2022-01-19 18:31:00
10064569,3111178,14.36,Decline,2021-01-31 20:20:00
10064570,3111179,24.82,Approved,2021-12-08 17:50:00
10064571,3111180,10.64,Approved,2022-01-03 04:00:00
10064572,3111181,23.1,Approved,2021-08-02 20:50:00
10064573,3111184,24.44,Approved,2021-09-16 18:29:00
10064574,3111185,20.35,Approved,2021-12-23 17:24:00
10064575,3111188,23.03,Approved,2021-10-01 12:46:00
10064576,3111190,24.3,Approved,2021-08-25 18:55:00
10064577,3111191,14.63,Approved,2021-04-08 21:06:00
10064578,3111192,14.76,Approved,2022-01-02 18:29:00
10064579,3111193,17.82,Approved,2021-02-26 17:19:00
10064580,3111194,23.06,Approved,2021-12-14 17:15:00
10064581,3111195,20.08,Approved,2021-06-08 11:10:00
10064582,3111196,20.21,Approved,2021-06-23 18:16:00
10064583,3111197,23.78,Approved,2021-07-02 10:12:00
10064584,3111200,29.59,Approved,2021-07-23 10:16:00
10064585,3111202,20.39,Approved,2022-01-27 20:50:00
10064586,3111203,22.38,Approved,2021-10-27 17:19:00
10064587,3111204,19.52,Approved,2021-07-18 16:38:00
10064588,3111205,15.28,Approved,2022-01-12 08:50:00
10064589,3111207,25.93,Approved,2021-04-28 21:00:00
10064590,3111209,10.61,Approved,2021-04-12 20:23:00
10064591,3111211,11.59,Approved,2021-12-18 11:13:00
10064592,3111213,14.38,Approved,2021-10-24 19:51:00
10064593,3111215,10.14,Approved,2022-01-23 03:25:00
10064594,3111216,24.01,Approved,2021-12-05 19:14:00
10064595,3111217,16.09,Approved,2021-05-30 20:31:00
10064596,3111220,12.84,Approved,2021-11-22 10:21:00
10064597,3111221,15.23,Approved,2021-09-01 10:08:00
10064598,3111223,20.34,Decline,2021-11-15 09:23:00
10064599,3111224,11.15,Approved,2022-01-06 10:24:00
10064600,3111226,14.75,Decline,2021-05-06 20:16:00
10064601,3111230,12.26,Approved,2021-08-05 20:19:00
10064602,3111233,21.6,Approved,2022-01-17 09:03:00
10064603,3111234,27.06,Approved,2021-12-07 10:23:00
10064604,3111235,28.64,Approved,2021-03-17 18:48:00
10064605,3111236,17.75,Approved,2021-07-01 09:53:00
10064606,3111237,22.28,Decline,2021-12-04 10:35:00
10064607,3111243,18.43,Approved,2021-09-13 03:33:00
10064608,3111244,24.73,Approved,2021-10-14 18:53:00
10064609,3111245,23.65,Approved,2021-08-24 18:26:00
10064610,3111246,23.56,Approved,2021-11-26 20:45:00
10064611,3111247,14.33,Approved,2021-08-13 19:51:00
10064612,3111248,11.54,Approved,2021-07-14 10:53:00
10064613,3111249,10.16,Approved,2021-12-25 15:01:00
10064614,3111250,28.87,Approved,2022-01-14 18:15:00
10064615,3111251,24.61,Approved,2021-06-18 19:19:00
10064616,3111254,23.5,Approved,2021-08-08 10:37:00
10064617,3111255,26.51,Approved,2021-10-11 10:11:00
10064618,3111256,12.06,Decline,2021-08-27 12:27:00
10064619,3111258,16.75,Approved,2021-12-13 09:44:00
10064620,3111259,15.23,Approved,2021-09-03 20:27:00
10064621,3111264,18.35,Approved,2021-10-12 09:14:00
10064622,3111266,11.6,Approved,2021-10-04 20:25:00
10064623,3111268,16.08,Approved,2021-10-16 18:53:00
10064624,3111269,12.14,Approved,2021-10-16 15:28:00
10064625,3111270,26.4,Approved,2021-08-05 10:04:00
10064626,3111271,25.62,Approved,2021-07-13 15:40:00
10064627,3111274,25.05,Approved,2021-10-10 17:22:00
10064628,3111277,10.58,Approved,2021-11-16 17:40:00
10064629,3111282,14.95,Approved,2021-11-01 18:36:00
10064630,3111283,19.49,Approved,2021-12-01 15:00:00
10064631,3111285,14.85,Approved,2021-07-21 10:45:00
10064632,3111287,24.62,Approved,2021-07-26 09:24:00
10064633,3111288,29.52,Approved,2021-11-21 17:57:00
10064634,3111292,25.2,Approved,2021-05-27 16:57:00
10064635,3111294,14.97,Approved,2021-10-21 09:13:00
10064636,3111297,19.81,Approved,2021-10-01 20:09:00
10064637,3111298,17.88,Approved,2021-06-27 20:55:00
10064638,3111299,22.74,Approved,2022-01-14 09:07:00
10064639,3111300,13.86,Approved,2021-09-28 12:57:00
10064640,3111302,11.33,Approved,2021-11-17 09:18:00
10064641,3111303,24.25,Approved,2021-12-18 10:33:00
10064642,3111304,23.87,Approved,2022-01-14 14:06:00
10064643,3111306,10.34,Approved,2021-11-09 22:43:00
10064644,3111308,18.78,Approved,2021-11-20 16:38:00
10064645,3111309,21.61,Approved,2021-08-09 12:10:00
10064646,3111312,16.13,Approved,2021-12-08 19:27:00
10064647,3111313,29.35,Approved,2021-11-09 11:43:00
10064648,3111314,10.83,Approved,2021-12-09 18:11:00
10064649,3111317,20.23,Approved,2021-10-12 10:51:00
10064650,3111320,18.64,Approved,2021-11-25 13:28:00
10064651,3111321,27.02,Approved,2021-07-21 17:10:00
10064652,3111324,11.56,Approved,2021-06-17 20:14:00
10064653,3111326,10.25,Approved,2021-11-01 05:36:00
10064654,3111327,13.4,Approved,2021-07-27 19:45:00
10064655,3111328,17.17,Approved,2022-01-21 16:29:00
10064656,3111329,18.19,Approved,2021-12-24 14:03:00
10064657,3111330,17.91,Approved,2021-12-12 10:12:00
10064658,3111331,26.7,Approved,2022-02-08 10:06:00
10064659,3111332,21.16,Approved,2021-07-11 18:26:00
10064660,3111334,11.35,Decline,2022-01-22 11:53:00
10064661,3111335,29.6,Approved,2022-01-16 15:21:00
10064662,3111336,22.37,Approved,2021-10-14 19:37:00
10064663,3111337,17.95,Approved,2021-08-31 11:30:00
10064664,3111338,19.91,Approved,2021-06-25 09:31:00
10064665,3111343,25.9,Approved,2021-06-25 09:11:00
10064666,3111345,13.28,Approved,2021-07-03 10:16:00
10064667,3111346,20.85,Approved,2021-07-17 10:07:00
10064668,3111348,23.81,Approved,2021-10-06 19:04:00
10064669,3111349,14.45,Approved,2021-07-30 19:13:00
10064670,3111350,28.32,Approved,2021-09-23 19:04:00
10064671,3111351,27.81,Approved,2021-11-16 19:09:00
10064672,3111352,25.01,Approved,2021-11-19 18:06:00
10064673,3111353,19.81,Approved,2021-07-05 12:31:00
10064674,3111355,27.36,Approved,2021-09-28 10:58:00
10064675,3111357,14.25,Approved,2021-10-08 19:19:00
10064676,3111360,18.14,Approved,2021-09-07 20:29:00
10064677,3111361,10.35,Approved,2021-08-27 18:44:00
10064678,3111362,17.54,Approved,2021-11-14 19:10:00
10064679,3111363,25.21,Approved,2021-07-05 19:19:00
10064680,3111365,21.22,Approved,2021-09-23 13:26:00
10064681,3111366,19.74,Approved,2021-10-20 11:06:00
10064682,3111367,20.97,Approved,2021-05-19 09:10:00
10064683,3111368,23.01,Approved,2022-01-26 19:10:00
10064684,3111369,22.15,Approved,2021-12-13 18:49:00
10064685,3111371,21.24,Approved,2021-09-28 19:12:00
10064686,3111372,29.16,Approved,2021-09-06 11:37:00
10064687,3111374,22.98,Approved,2021-10-25 09:12:00
10064688,3111375,16.91,Approved,2021-07-02 17:12:00
10064689,3111377,12.77,Approved,2021-11-20 10:46:00
10064690,3111378,27.58,Approved,2021-11-24 22:26:00
10064691,3111379,28.07,Approved,2021-06-04 17:53:00
10064692,3111380,15.77,Approved,2021-10-23 16:22:00
10064693,3111382,11.49,Approved,2021-10-17 19:39:00
10064694,3111383,11.33,Approved,2021-05-07 17:18:00
10064695,3111385,17.16,Approved,2021-06-27 20:08:00
10064696,3111388,16.94,Approved,2022-01-02 18:10:00
10064697,3111390,20.53,Approved,2022-01-22 10:02:00
10064698,3111391,13.1,Approved,2021-05-29 17:40:00
10064699,3111392,12.23,Approved,2021-09-05 12:55:00
10064700,3111393,11.93,Approved,2021-11-14 18:18:00
10064701,3111394,14.06,Approved,2021-08-01 18:43:00
10064702,3111395,25.92,Approved,2021-07-17 17:54:00
10064703,3111397,28.98,Approved,2021-12-22 09:16:00
10064704,3111398,23.99,Approved,2021-12-14 12:56:00
10064705,3111399,14.92,Approved,2021-10-01 11:50:00
10064706,3111401,15.21,Approved,2021-09-17 17:43:00
10064707,3111403,10.69,Approved,2021-09-13 10:52:00
10064708,3111404,25.11,Approved,2021-11-25 10:42:00
10064709,3111406,10.2,Approved,2021-06-10 20:01:00
10064710,3111409,15.82,Approved,2021-12-19 11:21:00
10064711,3111411,20.55,Approved,2022-01-20 10:13:00
10064712,3111412,29.91,Approved,2021-05-31 10:20:00
10064713,3111413,19.79,Approved,2021-06-11 12:47:00
10064714,3111415,12.2,Approved,2021-08-03 12:22:00
10064715,3111417,27.8,Approved,2021-12-28 15:02:00
10064716,3111420,10.26,Approved,2021-09-02 09:10:00
10064717,3111422,27.74,Approved,2021-09-25 09:45:00
10064718,3111423,23.97,Approved,2021-07-13 09:47:00
10064719,3111424,12.34,Approved,2021-11-15 18:40:00
10064720,3111425,10.7,Decline,2021-12-16 15:34:00
10064721,3111426,13.23,Approved,2021-08-19 20:55:00
10064722,3111427,25.15,Approved,2021-05-21 17:10:00
10064723,3111428,20.33,Approved,2021-10-19 19:55:00
10064724,3111429,14.72,Approved,2021-12-14 18:48:00
10064725,3111430,10.84,Approved,2021-11-19 15:03:00
10064726,3111432,13.52,Approved,2021-11-19 18:37:00
10064727,3111433,27.35,Approved,2021-06-18 09:26:00
10064728,3111434,12.66,Approved,2021-10-17 20:20:00
10064729,3111435,22.5,Decline,2022-01-06 17:13:00
10064730,3111436,23.3,Approved,2021-12-24 10:25:00
10064731,3111437,21.94,Approved,2021-09-24 09:36:00
10064732,3111438,18.9,Approved,2021-12-17 18:25:00
10064733,3111440,25.82,Decline,2021-07-04 20:46:00
10064734,3111442,23.12,Approved,2021-05-21 18:48:00
10064735,3111444,10.37,Approved,2021-08-15 10:07:00
10064736,3111445,16.11,Approved,2021-12-18 18:54:00
10064737,3111446,16.16,Approved,2022-01-18 19:41:00
10064738,3111449,15.91,Approved,2022-01-08 09:16:00
10064739,3111450,10.46,Approved,2021-06-22 19:16:00
10064740,3111451,22.79,Approved,2021-09-06 15:26:00
10064741,3111452,12.65,Approved,2021-09-04 10:59:00
10064742,3111453,11.07,Approved,2021-03-03 19:44:00
10064743,3111454,13.98,Approved,2021-10-11 09:02:00
10064744,3111455,21.09,Approved,2021-10-13 17:43:00
10064745,3111457,22.89,Approved,2021-10-22 21:07:00
10064746,3111458,27.8,Approved,2021-10-12 09:09:00
10064747,3111459,14.34,Approved,2021-12-20 19:31:00
10064748,3111460,18.48,Approved,2021-07-30 20:17:00
10064749,3111462,12.72,Decline,2021-09-26 10:48:00
10064750,3111463,17.54,Decline,2021-07-11 12:44:00
10064751,3111464,14.18,Approved,2021-05-24 20:10:00
10064752,3111465,15.36,Approved,2021-10-22 17:42:00
10064753,3111466,22.58,Approved,2021-08-18 21:08:00
10064754,3111467,27.16,Approved,2022-01-17 18:35:00
10064755,3111468,22.27,Approved,2021-10-21 20:43:00
10064756,3111471,24.94,Approved,2021-11-10 19:26:00
10064757,3111472,13.64,Approved,2021-10-27 17:50:00
10064758,3111479,26.99,Approved,2021-12-05 10:37:00
10064759,3111482,21.65,Approved,2021-12-27 10:39:00
10064760,3111483,12.88,Approved,2022-01-14 15:34:00
10064761,3111484,20.71,Approved,2021-08-25 18:16:00
10064762,3111485,25.32,Approved,2021-04-16 10:28:00
10064763,3111486,23.67,Decline,2021-05-23 20:38:00
10064764,3111488,12.15,Approved,2021-09-23 10:20:00
10064765,3111491,14.45,Approved,2021-10-09 17:45:00
10064766,3111495,12.18,Approved,2021-05-19 10:36:00
10064767,3111498,25.74,Approved,2021-06-13 18:13:00
10064768,3111501,17.04,Decline,2021-11-03 11:15:00
10064769,3111502,29.18,Approved,2021-12-15 10:16:00
10064770,3111503,26.42,Approved,2021-06-22 09:00:00
10064771,3111504,11.29,Approved,2022-01-14 10:13:00
10064772,3111505,13.46,Approved,2021-05-18 15:27:00
10064773,3111507,13.8,Approved,2021-12-19 18:31:00
10064774,3111509,15.69,Decline,2021-06-13 19:27:00
10064775,3111510,18.6,Approved,2021-11-09 10:02:00
10064776,3111511,11.17,Approved,2021-07-26 18:10:00
10064777,3111512,17.14,Approved,2022-01-21 17:35:00
10064778,3111513,21.51,Approved,2021-08-02 16:16:00
10064779,3111516,26.96,Approved,2021-09-15 14:59:00
10064780,3111517,17.12,Approved,2021-09-21 19:41:00
10064781,3111520,27.58,Approved,2021-06-02 18:00:00
10064782,3111521,14.63,Approved,2021-01-19 17:51:00
10064783,3111522,20.46,Approved,2021-12-17 15:13:00
10064784,3111523,21.97,Approved,2021-10-30 09:47:00
10064785,3111525,22.89,Approved,2021-08-11 11:18:00
10064786,3111527,23.81,Approved,2021-12-09 09:58:00
10064787,3111528,15.72,Approved,2021-09-05 18:43:00
10064788,3111529,29.45,Decline,2021-05-28 10:29:00
10064789,3111530,26.85,Decline,2021-10-16 19:57:00
10064790,3111531,28.47,Approved,2021-08-15 20:13:00
10064791,3111532,14.33,Approved,2021-10-10 10:34:00
10064792,3111534,28.2,Approved,2021-11-17 10:44:00
10064793,3111536,26.91,Approved,2021-12-18 18:00:00
10064794,3111537,11.47,Approved,2021-11-04 01:41:00
10064795,3111538,10.52,Approved,2021-11-21 18:10:00
10064796,3111539,21.72,Approved,2021-12-21 17:38:00
10064797,3111540,11.8,Approved,2021-06-07 09:54:00
10064798,3111541,17.66,Approved,2021-11-26 16:19:00
10064799,3111543,21.31,Approved,2021-09-11 18:15:00
10064800,3111544,20.24,Approved,2021-11-16 10:58:00
10064801,3111545,20.76,Approved,2021-10-12 19:15:00
10064802,3111548,26.61,Approved,2021-10-14 20:07:00
10064803,3111550,23.46,Approved,2021-11-27 20:51:00
10064804,3111551,10.04,Approved,2021-09-29 16:58:00
10064805,3111553,15.61,Approved,2021-11-12 11:10:00
10064806,3111554,29.59,Approved,2021-11-20 09:19:00
10064807,3111555,21.17,Approved,2022-01-05 23:04:00
10064808,3111556,26.66,Approved,2021-12-08 08:43:00
10064809,3111557,14,Approved,2021-11-26 17:55:00
10064810,3111561,28.72,Approved,2021-05-06 20:33:00
10064811,3111562,28.37,Approved,2021-12-18 17:59:00
10064812,3111563,18.05,Approved,2021-11-29 16:58:00
10064813,3111564,26.73,Approved,2021-07-11 10:08:00
10064814,3111565,11.2,Approved,2021-11-28 10:09:00
10064815,3111567,29.55,Approved,2021-12-02 20:53:00
10064816,3111569,16.16,Approved,2021-07-31 12:05:00
10064817,3111571,21.5,Approved,2021-08-01 21:37:00
10064818,3111573,21.59,Approved,2021-12-01 16:35:00
10064819,3111574,10.7,Approved,2021-06-14 10:31:00
10064820,3111575,29.4,Approved,2021-11-20 16:04:00
10064821,3111576,22.88,Approved,2021-11-07 20:38:00
10064822,3111579,23.91,Approved,2021-08-11 11:21:00
10064823,3111580,25.9,Approved,2021-06-03 04:05:00
10064824,3111581,27.06,Approved,2021-08-23 10:24:00
